stockout_id,store_id,sku_id,stockout_date,restock_date,duration_days,estimated_lost_units,estimated_lost_revenue,root_cause
SO_0006796,STORE_009,SKU_0002,2024-12-11,2024-12-15,4,41,1840.49,Manual error
SO_0007079,STORE_009,SKU_0293,2024-12-11,2024-12-12,1,3,124.29,Forecast miss
SO_0007259,STORE_009,SKU_0518,2024-12-11,2024-12-17,6,112,837.76,Manual error
SO_0000080,STORE_001,SKU_0107,2024-12-12,2024-12-14,2,35,1729.0,Manual error
SO_0001070,STORE_002,SKU_0021,2024-12-12,2024-12-17,5,49,453.74,Demand spike
SO_0003090,STORE_003,SKU_0556,2024-12-12,2024-12-15,3,67,1448.54,Manual error
SO_0004206,STORE_006,SKU_0071,2024-12-12,2025-01-01,20,218,4543.12,Supplier delay
SO_0004303,STORE_006,SKU_0087,2024-12-12,2024-12-13,1,1,30.12,Forecast miss
SO_0005137,STORE_007,SKU_0031,2024-12-12,2024-12-30,18,419,19814.51,Forecast miss
SO_0005972,STORE_007,SKU_0428,2024-12-12,2024-12-13,1,10,354.8,Forecast miss
SO_0006593,STORE_008,SKU_0230,2024-12-12,2024-12-13,1,5,159.0,Shrinkage
SO_0007669,STORE_010,SKU_0393,2024-12-12,2024-12-15,3,26,1190.28,Shrinkage
SO_0000862,STORE_001,SKU_0518,2024-12-13,2024-12-16,3,19,142.12,Manual error
SO_0001529,STORE_002,SKU_0237,2024-12-13,2024-12-19,6,167,6860.36,Forecast miss
SO_0001642,STORE_002,SKU_0335,2024-12-13,2024-12-14,1,0,0.0,Shrinkage
SO_0002383,STORE_003,SKU_0241,2024-12-13,2024-12-17,4,103,3698.73,Manual error
SO_0002844,STORE_003,SKU_0440,2024-12-13,2024-12-14,1,9,284.4,Demand spike
SO_0003019,STORE_003,SKU_0547,2024-12-13,2024-12-16,3,65,1968.85,Forecast miss
SO_0003423,STORE_004,SKU_0292,2024-12-13,2024-12-17,4,75,3648.75,Supplier delay
SO_0003459,STORE_004,SKU_0315,2024-12-13,2024-12-19,6,144,5047.2,Forecast miss
SO_0004553,STORE_006,SKU_0227,2024-12-13,2024-12-16,3,126,6152.58,Manual error
SO_0004627,STORE_006,SKU_0270,2024-12-13,2024-12-16,3,67,3079.99,Supplier delay
SO_0005473,STORE_007,SKU_0268,2024-12-13,2024-12-15,2,29,1369.09,Manual error
SO_0005547,STORE_007,SKU_0279,2024-12-13,2024-12-16,3,16,483.84,Forecast miss
SO_0006694,STORE_008,SKU_0355,2024-12-13,2024-12-15,2,2,17.86,Forecast miss
SO_0006949,STORE_009,SKU_0250,2024-12-13,2024-12-18,5,341,4678.52,Shrinkage
SO_0007478,STORE_010,SKU_0228,2024-12-13,2024-12-17,4,20,603.6,Demand spike
SO_0000244,STORE_001,SKU_0213,2024-12-14,2024-12-16,2,45,866.25,Shrinkage
SO_0000496,STORE_001,SKU_0335,2024-12-14,2024-12-23,9,121,4704.48,Shrinkage
SO_0001217,STORE_002,SKU_0038,2024-12-14,2024-12-22,8,271,13476.83,Manual error
SO_0001405,STORE_002,SKU_0194,2024-12-14,2024-12-15,1,11,309.65,Manual error
SO_0002475,STORE_003,SKU_0282,2024-12-14,2024-12-17,3,102,2139.96,Supplier delay
SO_0002615,STORE_003,SKU_0339,2024-12-14,2024-12-19,5,170,2029.8,Demand spike
SO_0002871,STORE_003,SKU_0455,2024-12-14,2024-12-18,4,58,2166.3,Manual error
SO_0003508,STORE_004,SKU_0332,2024-12-14,2024-12-23,9,174,4268.22,Demand spike
SO_0003619,STORE_004,SKU_0499,2024-12-14,2024-12-15,1,1,21.8,Shrinkage
SO_0003835,STORE_004,SKU_0561,2024-12-14,2024-12-15,1,22,176.88,Demand spike
SO_0004037,STORE_006,SKU_0031,2024-12-14,2024-12-18,4,27,1276.83,Forecast miss
SO_0004111,STORE_006,SKU_0052,2024-12-14,2024-12-16,2,51,719.1,Forecast miss
SO_0004304,STORE_006,SKU_0087,2024-12-14,2024-12-16,2,19,572.28,Supplier delay
SO_0006145,STORE_007,SKU_0519,2024-12-14,2024-12-15,1,0,0.0,Supplier delay
SO_0006527,STORE_008,SKU_0174,2024-12-14,2024-12-15,1,2,85.54,Supplier delay
SO_0006585,STORE_008,SKU_0225,2024-12-14,2024-12-23,9,92,1294.44,Forecast miss
SO_0006764,STORE_008,SKU_0547,2024-12-14,2024-12-15,1,3,90.87,Supplier delay
SO_0006788,STORE_009,SKU_0001,2024-12-14,2024-12-17,3,59,2910.47,Shrinkage
SO_0007181,STORE_009,SKU_0433,2024-12-14,2024-12-15,1,20,477.4,Forecast miss
SO_0000047,STORE_001,SKU_0054,2024-12-15,2024-12-16,1,24,1164.24,Demand spike
SO_0000800,STORE_001,SKU_0511,2024-12-15,2024-12-17,2,36,1384.56,Supplier delay
SO_0001595,STORE_002,SKU_0300,2024-12-15,2024-12-20,5,50,858.5,Supplier delay
SO_0002795,STORE_003,SKU_0403,2024-12-15,2024-12-23,8,227,6930.31,Shrinkage
SO_0003176,STORE_004,SKU_0108,2024-12-15,2024-12-17,2,34,843.54,Forecast miss
SO_0004057,STORE_006,SKU_0034,2024-12-15,2024-12-16,1,18,474.12,Shrinkage
SO_0004498,STORE_006,SKU_0200,2024-12-15,2024-12-19,4,142,2066.1,Manual error
SO_0005336,STORE_007,SKU_0191,2024-12-15,2024-12-17,2,38,1642.36,Demand spike
SO_0005915,STORE_007,SKU_0420,2024-12-15,2024-12-22,7,108,1374.84,Demand spike
SO_0006597,STORE_008,SKU_0242,2024-12-15,2024-12-18,3,19,613.32,Manual error
SO_0007752,STORE_010,SKU_0417,2024-12-15,2024-12-17,2,17,183.6,Manual error
SO_0000419,STORE_001,SKU_0297,2024-12-16,2024-12-18,2,68,2544.56,Demand spike
SO_0001163,STORE_002,SKU_0032,2024-12-16,2024-12-18,2,53,1585.23,Demand spike
SO_0001422,STORE_002,SKU_0201,2024-12-16,2024-12-26,10,345,8231.7,Forecast miss
SO_0001906,STORE_002,SKU_0541,2024-12-16,2024-12-17,1,37,1596.55,Manual error
SO_0001994,STORE_002,SKU_0564,2024-12-16,2024-12-17,1,6,259.92,Manual error
SO_0002073,STORE_003,SKU_0010,2024-12-16,2024-12-17,1,1,36.01,Shrinkage
SO_0002906,STORE_003,SKU_0474,2024-12-16,2024-12-20,4,98,2264.78,Shrinkage
SO_0003866,STORE_005,SKU_0240,2024-12-16,2024-12-17,1,1,43.93,Forecast miss
SO_0004486,STORE_006,SKU_0182,2024-12-16,2024-12-17,1,9,337.14,Shrinkage
SO_0004543,STORE_006,SKU_0224,2024-12-16,2024-12-20,4,98,2946.86,Forecast miss
SO_0005351,STORE_007,SKU_0204,2024-12-16,2024-12-18,2,19,658.35,Forecast miss
SO_0005375,STORE_007,SKU_0223,2024-12-16,2024-12-23,7,178,5655.06,Forecast miss
SO_0005753,STORE_007,SKU_0358,2024-12-16,2024-12-18,2,50,1536.0,Demand spike
SO_0006695,STORE_008,SKU_0355,2024-12-16,2024-12-19,3,2,17.86,Supplier delay
SO_0007095,STORE_009,SKU_0322,2024-12-16,2024-12-22,6,57,1236.33,Forecast miss
SO_0007639,STORE_010,SKU_0391,2024-12-16,2024-12-26,10,98,872.2,Shrinkage
SO_0000141,STORE_001,SKU_0135,2024-12-17,2024-12-19,2,37,1214.71,Shrinkage
SO_0000700,STORE_001,SKU_0439,2024-12-17,2024-12-22,5,223,5144.61,Demand spike
SO_0000745,STORE_001,SKU_0468,2024-12-17,2024-12-19,2,20,823.2,Shrinkage
SO_0000863,STORE_001,SKU_0518,2024-12-17,2024-12-31,14,315,2356.2,Supplier delay
SO_0001130,STORE_002,SKU_0028,2024-12-17,2024-12-21,4,104,398.32,Shrinkage
SO_0001830,STORE_002,SKU_0468,2024-12-17,2024-12-22,5,29,1193.64,Forecast miss
SO_0002439,STORE_003,SKU_0245,2024-12-17,2024-12-20,3,41,248.05,Manual error
SO_0002767,STORE_003,SKU_0372,2024-12-17,2024-12-19,2,40,306.4,Supplier delay
SO_0004305,STORE_006,SKU_0087,2024-12-17,2024-12-29,12,925,27861.0,Shrinkage
SO_0004813,STORE_006,SKU_0423,2024-12-17,2024-12-18,1,47,1395.9,Demand spike
SO_0004939,STORE_006,SKU_0531,2024-12-17,2024-12-20,3,83,3173.92,Shrinkage
SO_0005548,STORE_007,SKU_0279,2024-12-17,2024-12-23,6,153,4626.72,Supplier delay
SO_0005672,STORE_007,SKU_0345,2024-12-17,2024-12-26,9,111,4047.06,Manual error
SO_0007055,STORE_009,SKU_0285,2024-12-17,2024-12-19,2,30,618.0,Supplier delay
SO_0000434,STORE_001,SKU_0314,2024-12-18,2024-12-22,4,61,1384.7,Shrinkage
SO_0000996,STORE_001,SKU_0556,2024-12-18,2024-12-22,4,74,1599.88,Supplier delay
SO_0006146,STORE_007,SKU_0519,2024-12-18,2024-12-23,5,64,1617.92,Forecast miss
SO_0006625,STORE_008,SKU_0328,2024-12-18,2024-12-19,1,11,195.03,Manual error
SO_0006890,STORE_009,SKU_0196,2024-12-18,2024-12-28,10,215,9767.45,Shrinkage
SO_0007479,STORE_010,SKU_0228,2024-12-18,2024-12-23,5,26,784.68,Demand spike
SO_0007753,STORE_010,SKU_0417,2024-12-18,2024-12-21,3,4,43.2,Manual error
SO_0000659,STORE_001,SKU_0434,2024-12-19,2024-12-23,4,26,80.6,Manual error
SO_0001752,STORE_002,SKU_0375,2024-12-19,2024-12-21,2,31,1306.65,Forecast miss
SO_0002102,STORE_003,SKU_0018,2024-12-19,2024-12-21,2,32,1100.16,Demand spike
SO_0002223,STORE_003,SKU_0203,2024-12-19,2024-12-23,4,130,2905.5,Demand spike
SO_0002324,STORE_003,SKU_0231,2024-12-19,2024-12-23,4,84,1018.08,Supplier delay
SO_0002672,STORE_003,SKU_0345,2024-12-19,2025-01-01,13,351,12797.46,Supplier delay
SO_0003150,STORE_004,SKU_0087,2024-12-19,2024-12-26,7,331,9969.72,Supplier delay
SO_0003279,STORE_004,SKU_0207,2024-12-19,2025-01-07,19,298,3251.18,Forecast miss
SO_0003389,STORE_004,SKU_0290,2024-12-19,2024-12-22,3,19,511.86,Forecast miss
SO_0003836,STORE_004,SKU_0561,2024-12-19,2024-12-20,1,15,120.6,Supplier delay
SO_0004112,STORE_006,SKU_0052,2024-12-19,2024-12-20,1,5,70.5,Manual error
SO_0004395,STORE_006,SKU_0088,2024-12-19,2024-12-23,4,9,421.83,Forecast miss
SO_0004850,STORE_006,SKU_0447,2024-12-19,2024-12-28,9,332,8110.76,Forecast miss
SO_0005203,STORE_007,SKU_0067,2024-12-19,2024-12-23,4,77,3331.02,Manual error
SO_0006045,STORE_007,SKU_0468,2024-12-19,2024-12-23,4,49,2016.84,Supplier delay
SO_0000017,STORE_001,SKU_0041,2024-12-20,2024-12-26,6,226,8520.2,Manual error
SO_0000245,STORE_001,SKU_0213,2024-12-20,2024-12-22,2,50,962.5,Supplier delay
SO_0000581,STORE_001,SKU_0427,2024-12-20,2024-12-21,1,1,7.15,Manual error
SO_0001071,STORE_002,SKU_0021,2024-12-20,2024-12-23,3,26,240.76,Supplier delay
SO_0001720,STORE_002,SKU_0369,2024-12-20,2024-12-21,1,10,218.1,Forecast miss
SO_0002050,STORE_003,SKU_0008,2024-12-20,2024-12-25,5,159,3738.09,Shrinkage
SO_0002244,STORE_003,SKU_0206,2024-12-20,2024-12-23,3,54,2675.7,Manual error
SO_0002587,STORE_003,SKU_0337,2024-12-20,2024-12-27,7,248,5379.12,Forecast miss
SO_0002742,STORE_003,SKU_0351,2024-12-20,2024-12-28,8,179,6637.32,Forecast miss
SO_0002943,STORE_003,SKU_0517,2024-12-20,2024-12-23,3,74,3030.3,Forecast miss
SO_0004470,STORE_006,SKU_0101,2024-12-20,2024-12-31,11,361,2079.36,Shrinkage
SO_0004487,STORE_006,SKU_0182,2024-12-20,2024-12-21,1,47,1760.62,Demand spike
SO_0004628,STORE_006,SKU_0270,2024-12-20,2024-12-21,1,1,45.97,Manual error
SO_0005035,STORE_006,SKU_0564,2024-12-20,2024-12-23,3,8,346.56,Manual error
SO_0005307,STORE_007,SKU_0187,2024-12-20,2024-12-21,1,12,596.4,Manual error
SO_0005437,STORE_007,SKU_0244,2024-12-20,2024-12-22,2,47,128.78,Demand spike
SO_0005825,STORE_007,SKU_0364,2024-12-20,2024-12-30,10,184,8670.08,Forecast miss
SO_0005973,STORE_007,SKU_0428,2024-12-20,2024-12-21,1,5,177.4,Supplier delay
SO_0006436,STORE_008,SKU_0153,2024-12-20,2024-12-23,3,21,502.95,Supplier delay
SO_0006696,STORE_008,SKU_0355,2024-12-20,2024-12-30,10,111,991.23,Manual error
SO_0006864,STORE_009,SKU_0155,2024-12-20,2024-12-21,1,5,165.3,Shrinkage
SO_0007575,STORE_010,SKU_0291,2024-12-20,2024-12-21,1,0,0.0,Forecast miss
SO_0000081,STORE_001,SKU_0107,2024-12-21,2024-12-23,2,48,2371.2,Shrinkage
SO_0000367,STORE_001,SKU_0279,2024-12-21,2024-12-30,9,132,3991.68,Forecast miss
SO_0000730,STORE_001,SKU_0462,2024-12-21,2024-12-22,1,1,11.0,Shrinkage
SO_0000966,STORE_001,SKU_0534,2024-12-21,2024-12-30,9,291,2360.01,Forecast miss
SO_0001304,STORE_002,SKU_0086,2024-12-21,2024-12-29,8,287,947.1,Forecast miss
SO_0001995,STORE_002,SKU_0564,2024-12-21,2024-12-30,9,173,7494.36,Supplier delay
SO_0002257,STORE_003,SKU_0214,2024-12-21,2024-12-22,1,8,10.56,Shrinkage
SO_0002384,STORE_003,SKU_0241,2024-12-21,2024-12-23,2,41,1472.31,Forecast miss
SO_0002563,STORE_003,SKU_0330,2024-12-21,2024-12-30,9,251,2422.15,Forecast miss
SO_0003556,STORE_004,SKU_0337,2024-12-21,2024-12-24,3,42,910.98,Forecast miss
SO_0003620,STORE_004,SKU_0499,2024-12-21,2024-12-22,1,3,65.4,Manual error
SO_0003757,STORE_004,SKU_0554,2024-12-21,2024-12-23,2,17,178.16,Manual error
SO_0004521,STORE_006,SKU_0203,2024-12-21,2024-12-25,4,180,4023.0,Shrinkage
SO_0004824,STORE_006,SKU_0426,2024-12-21,2024-12-26,5,241,8909.77,Manual error
SO_0004868,STORE_006,SKU_0479,2024-12-21,2024-12-22,1,7,220.36,Shrinkage
SO_0004909,STORE_006,SKU_0509,2024-12-21,2024-12-22,1,1,27.04,Shrinkage
SO_0005252,STORE_007,SKU_0093,2024-12-21,2024-12-24,3,35,781.2,Shrinkage
SO_0005474,STORE_007,SKU_0268,2024-12-21,2024-12-22,1,19,896.99,Manual error
SO_0006491,STORE_008,SKU_0165,2024-12-21,2024-12-22,1,0,0.0,Shrinkage
SO_0006528,STORE_008,SKU_0174,2024-12-21,2024-12-23,2,19,812.63,Supplier delay
SO_0006594,STORE_008,SKU_0230,2024-12-21,2024-12-23,2,13,413.4,Forecast miss
SO_0006950,STORE_009,SKU_0250,2024-12-21,2024-12-28,7,260,3567.2,Shrinkage
SO_0007260,STORE_009,SKU_0518,2024-12-21,2024-12-26,5,10,74.8,Forecast miss
SO_0000183,STORE_001,SKU_0197,2024-12-22,2024-12-28,6,252,7529.76,Manual error
SO_0000330,STORE_001,SKU_0260,2024-12-22,2024-12-24,2,33,687.06,Forecast miss
SO_0003091,STORE_003,SKU_0556,2024-12-22,2024-12-27,5,112,2421.44,Manual error
SO_0003710,STORE_004,SKU_0533,2024-12-22,2024-12-30,8,257,285.27,Manual error
SO_0004113,STORE_006,SKU_0052,2024-12-22,2024-12-23,1,1,14.1,Shrinkage
SO_0004629,STORE_006,SKU_0270,2024-12-22,2024-12-27,5,104,4780.88,Demand spike
SO_0004834,STORE_006,SKU_0437,2024-12-22,2024-12-23,1,13,132.34,Demand spike
SO_0004884,STORE_006,SKU_0501,2024-12-22,2024-12-27,5,78,2546.7,Shrinkage
SO_0005321,STORE_007,SKU_0189,2024-12-22,2024-12-24,2,88,2769.36,Forecast miss
SO_0005893,STORE_007,SKU_0404,2024-12-22,2024-12-23,1,15,66.0,Manual error
SO_0006326,STORE_008,SKU_0030,2024-12-22,2024-12-24,2,5,35.8,Demand spike
SO_0006748,STORE_008,SKU_0362,2024-12-22,2024-12-25,3,25,1208.75,Forecast miss
SO_0006765,STORE_008,SKU_0547,2024-12-22,2024-12-23,1,7,212.03,Supplier delay
SO_0007297,STORE_009,SKU_0523,2024-12-22,2024-12-23,1,1,14.48,Shrinkage
SO_0007754,STORE_010,SKU_0417,2024-12-22,2024-12-27,5,38,410.4,Manual error
SO_0000142,STORE_001,SKU_0135,2024-12-23,2024-12-29,6,246,8076.18,Shrinkage
SO_0001685,STORE_002,SKU_0368,2024-12-23,2024-12-24,1,3,92.49,Demand spike
SO_0001831,STORE_002,SKU_0468,2024-12-23,2024-12-26,3,46,1893.36,Forecast miss
SO_0001907,STORE_002,SKU_0541,2024-12-23,2024-12-26,3,132,5695.8,Demand spike
SO_0002074,STORE_003,SKU_0010,2024-12-23,2024-12-24,1,16,576.16,Supplier delay
SO_0003621,STORE_004,SKU_0499,2024-12-23,2024-12-29,6,103,2245.4,Manual error
SO_0003664,STORE_004,SKU_0508,2024-12-23,2024-12-25,2,65,2676.7,Manual error
SO_0003940,STORE_005,SKU_0308,2024-12-23,2024-12-31,8,36,1157.4,Supplier delay
SO_0004008,STORE_005,SKU_0573,2024-12-23,2024-12-27,4,19,784.32,Demand spike
SO_0004058,STORE_006,SKU_0034,2024-12-23,2024-12-25,2,55,1448.7,Forecast miss
SO_0004488,STORE_006,SKU_0182,2024-12-23,2024-12-25,2,42,1573.32,Supplier delay
SO_0004760,STORE_006,SKU_0394,2024-12-23,2024-12-25,2,82,2680.58,Forecast miss
SO_0005408,STORE_007,SKU_0240,2024-12-23,2025-01-02,10,431,18933.83,Supplier delay
SO_0007140,STORE_009,SKU_0348,2024-12-23,2024-12-26,3,61,972.95,Demand spike
SO_0007670,STORE_010,SKU_0393,2024-12-23,2024-12-27,4,52,2380.56,Supplier delay
SO_0000048,STORE_001,SKU_0054,2024-12-24,2024-12-25,1,4,194.04,Forecast miss
SO_0000108,STORE_001,SKU_0109,2024-12-24,2024-12-25,1,20,701.0,Supplier delay
SO_0000246,STORE_001,SKU_0213,2024-12-24,2024-12-26,2,19,365.75,Supplier delay
SO_0000306,STORE_001,SKU_0238,2024-12-24,2024-12-30,6,85,2816.9,Shrinkage
SO_0000420,STORE_001,SKU_0297,2024-12-24,2024-12-26,2,72,2694.24,Demand spike
SO_0000463,STORE_001,SKU_0322,2024-12-24,2025-01-03,10,360,7808.4,Manual error
SO_0000582,STORE_001,SKU_0427,2024-12-24,2024-12-25,1,14,100.1,Forecast miss
SO_0000660,STORE_001,SKU_0434,2024-12-24,2024-12-27,3,33,102.3,Forecast miss
SO_0000777,STORE_001,SKU_0474,2024-12-24,2024-12-30,6,70,1617.7,Supplier delay
SO_0001072,STORE_002,SKU_0021,2024-12-24,2024-12-30,6,80,740.8,Demand spike
SO_0001164,STORE_002,SKU_0032,2024-12-24,2024-12-26,2,104,3110.64,Forecast miss
SO_0001218,STORE_002,SKU_0038,2024-12-24,2024-12-26,2,8,397.84,Demand spike
SO_0001399,STORE_002,SKU_0167,2024-12-24,2024-12-26,2,4,134.68,Shrinkage
SO_0001406,STORE_002,SKU_0194,2024-12-24,2024-12-26,2,88,2477.2,Forecast miss
SO_0001479,STORE_002,SKU_0207,2024-12-24,2025-01-06,13,239,2607.49,Shrinkage
SO_0001643,STORE_002,SKU_0335,2024-12-24,2024-12-25,1,52,2021.76,Forecast miss
SO_0002385,STORE_003,SKU_0241,2024-12-24,2024-12-26,2,28,1005.48,Forecast miss
SO_0002476,STORE_003,SKU_0282,2024-12-24,2024-12-29,5,142,2979.16,Forecast miss
SO_0002521,STORE_003,SKU_0310,2024-12-24,2024-12-25,1,7,287.49,Manual error
SO_0002541,STORE_003,SKU_0313,2024-12-24,2024-12-25,1,38,1462.62,Forecast miss
SO_0003020,STORE_003,SKU_0547,2024-12-24,2024-12-28,4,63,1908.27,Demand spike
SO_0003220,STORE_004,SKU_0172,2024-12-24,2024-12-28,4,136,4207.84,Demand spike
SO_0003424,STORE_004,SKU_0292,2024-12-24,2024-12-26,2,2,97.3,Demand spike
SO_0003758,STORE_004,SKU_0554,2024-12-24,2024-12-26,2,32,335.36,Demand spike
SO_0003837,STORE_004,SKU_0561,2024-12-24,2024-12-26,2,1,8.04,Forecast miss
SO_0003886,STORE_005,SKU_0256,2024-12-24,2025-01-02,9,90,864.9,Demand spike
SO_0004114,STORE_006,SKU_0052,2024-12-24,2024-12-25,1,10,141.0,Supplier delay
SO_0004396,STORE_006,SKU_0088,2024-12-24,2024-12-27,3,12,562.44,Supplier delay
SO_0004700,STORE_006,SKU_0353,2024-12-24,2024-12-30,6,184,4826.32,Forecast miss
SO_0004811,STORE_006,SKU_0416,2024-12-24,2024-12-27,3,77,3825.36,Forecast miss
SO_0004973,STORE_006,SKU_0538,2024-12-24,2024-12-25,1,1,29.64,Manual error
SO_0005036,STORE_006,SKU_0564,2024-12-24,2025-01-06,13,278,12042.96,Supplier delay
SO_0005292,STORE_007,SKU_0156,2024-12-24,2024-12-30,6,227,10003.89,Demand spike
SO_0005390,STORE_007,SKU_0229,2024-12-24,2024-12-25,1,8,155.52,Shrinkage
SO_0005549,STORE_007,SKU_0279,2024-12-24,2024-12-26,2,50,1512.0,Demand spike
SO_0005974,STORE_007,SKU_0428,2024-12-24,2024-12-25,1,1,35.48,Demand spike
SO_0006046,STORE_007,SKU_0468,2024-12-24,2025-01-01,8,309,12718.44,Shrinkage
SO_0006147,STORE_007,SKU_0519,2024-12-24,2024-12-26,2,10,252.8,Supplier delay
SO_0006437,STORE_008,SKU_0153,2024-12-24,2024-12-25,1,0,0.0,Manual error
SO_0006529,STORE_008,SKU_0174,2024-12-24,2024-12-26,2,5,213.85,Supplier delay
SO_0006827,STORE_009,SKU_0049,2024-12-24,2024-12-26,2,124,3016.92,Demand spike
SO_0006978,STORE_009,SKU_0255,2024-12-24,2024-12-31,7,90,2633.4,Shrinkage
SO_0007008,STORE_009,SKU_0274,2024-12-24,2024-12-25,1,3,102.45,Supplier delay
SO_0007056,STORE_009,SKU_0285,2024-12-24,2024-12-26,2,37,762.2,Shrinkage
SO_0007182,STORE_009,SKU_0433,2024-12-24,2024-12-29,5,85,2028.95,Forecast miss
SO_0007378,STORE_009,SKU_0577,2024-12-24,2024-12-28,4,67,2610.99,Forecast miss
SO_0007480,STORE_010,SKU_0228,2024-12-24,2024-12-30,6,32,965.76,Supplier delay
SO_0000556,STORE_001,SKU_0403,2024-12-25,2024-12-29,4,124,3785.72,Demand spike
SO_0000612,STORE_001,SKU_0430,2024-12-25,2024-12-28,3,53,724.51,Demand spike
SO_0000746,STORE_001,SKU_0468,2024-12-25,2024-12-26,1,6,246.96,Demand spike
SO_0001248,STORE_002,SKU_0059,2024-12-25,2024-12-29,4,95,200.45,Manual error
SO_0001358,STORE_002,SKU_0133,2024-12-25,2025-01-01,7,121,3605.8,Shrinkage
SO_0001765,STORE_002,SKU_0392,2024-12-25,2024-12-26,1,16,263.68,Forecast miss
SO_0002197,STORE_003,SKU_0181,2024-12-25,2025-01-03,9,317,4742.32,Forecast miss
SO_0003058,STORE_003,SKU_0550,2024-12-25,2025-01-01,7,102,2175.66,Supplier delay
SO_0003134,STORE_004,SKU_0074,2024-12-25,2024-12-26,1,12,68.76,Shrinkage
SO_0003177,STORE_004,SKU_0108,2024-12-25,2024-12-29,4,117,2902.77,Demand spike
SO_0003342,STORE_004,SKU_0242,2024-12-25,2024-12-28,3,40,1291.2,Shrinkage
SO_0003509,STORE_004,SKU_0332,2024-12-25,2024-12-26,1,3,73.59,Manual error
SO_0003803,STORE_004,SKU_0558,2024-12-25,2025-01-03,9,233,2560.67,Shrinkage
SO_0005204,STORE_007,SKU_0067,2024-12-25,2024-12-26,1,1,43.26,Forecast miss
SO_0005475,STORE_007,SKU_0268,2024-12-25,2024-12-27,2,43,2030.03,Manual error
SO_0006614,STORE_008,SKU_0317,2024-12-25,2024-12-26,1,11,197.89,Shrinkage
SO_0006789,STORE_009,SKU_0001,2024-12-25,2024-12-27,2,32,1578.56,Demand spike
SO_0006921,STORE_009,SKU_0241,2024-12-25,2025-01-03,9,147,5278.77,Manual error
SO_0007118,STORE_009,SKU_0329,2024-12-25,2024-12-26,1,30,551.1,Shrinkage
SO_0007298,STORE_009,SKU_0523,2024-12-25,2024-12-26,1,3,43.44,Forecast miss
SO_0007562,STORE_010,SKU_0276,2024-12-25,2024-12-27,2,7,259.56,Forecast miss
SO_0007614,STORE_010,SKU_0360,2024-12-25,2024-12-28,3,29,210.25,Forecast miss
SO_0007626,STORE_010,SKU_0361,2024-12-25,2024-12-26,1,1,15.66,Demand spike
SO_0000058,STORE_001,SKU_0089,2024-12-26,2024-12-29,3,52,939.64,Manual error
SO_0000537,STORE_001,SKU_0391,2024-12-26,2024-12-28,2,8,71.2,Manual error
SO_0000801,STORE_001,SKU_0511,2024-12-26,2024-12-28,2,57,2192.22,Forecast miss
SO_0000937,STORE_001,SKU_0523,2024-12-26,2025-01-02,7,139,2012.72,Demand spike
SO_0001272,STORE_002,SKU_0063,2024-12-26,2025-01-05,10,416,20521.28,Demand spike
SO_0001388,STORE_002,SKU_0139,2024-12-26,2025-01-02,7,139,3554.23,Manual error
SO_0001619,STORE_002,SKU_0329,2024-12-26,2024-12-29,3,122,2241.14,Shrinkage
SO_0003987,STORE_005,SKU_0529,2024-12-26,2024-12-27,1,1,23.34,Demand spike
SO_0004814,STORE_006,SKU_0423,2024-12-26,2024-12-27,1,16,475.2,Demand spike
SO_0004910,STORE_006,SKU_0509,2024-12-26,2024-12-28,2,78,2109.12,Shrinkage
SO_0006096,STORE_007,SKU_0485,2024-12-26,2024-12-30,4,142,73.84,Forecast miss
SO_0006607,STORE_008,SKU_0254,2024-12-26,2025-01-02,7,177,2304.54,Forecast miss
SO_0006626,STORE_008,SKU_0328,2024-12-26,2024-12-27,1,11,195.03,Manual error
SO_0000400,STORE_001,SKU_0291,2024-12-27,2025-01-01,5,47,1946.27,Forecast miss
SO_0001530,STORE_002,SKU_0237,2024-12-27,2024-12-31,4,148,6079.84,Manual error
SO_0001564,STORE_002,SKU_0298,2024-12-27,2025-01-04,8,266,9927.12,Shrinkage
SO_0001832,STORE_002,SKU_0468,2024-12-27,2024-12-30,3,33,1358.28,Forecast miss
SO_0002440,STORE_003,SKU_0245,2024-12-27,2024-12-31,4,53,320.65,Forecast miss
SO_0003151,STORE_004,SKU_0087,2024-12-27,2024-12-29,2,28,843.36,Supplier delay
SO_0003205,STORE_004,SKU_0130,2024-12-27,2025-01-05,9,247,11033.49,Manual error
SO_0003226,STORE_004,SKU_0195,2024-12-27,2024-12-28,1,19,510.91,Forecast miss
SO_0003916,STORE_005,SKU_0270,2024-12-27,2024-12-28,1,5,229.85,Forecast miss
SO_0004554,STORE_006,SKU_0227,2024-12-27,2024-12-29,2,91,4443.53,Demand spike
SO_0004570,STORE_006,SKU_0267,2024-12-27,2025-01-03,7,233,368.14,Forecast miss
SO_0004734,STORE_006,SKU_0384,2024-12-27,2025-01-02,6,128,5815.04,Forecast miss
SO_0005205,STORE_007,SKU_0067,2024-12-27,2024-12-28,1,8,346.08,Forecast miss
SO_0005337,STORE_007,SKU_0191,2024-12-27,2024-12-28,1,8,345.76,Shrinkage
SO_0005550,STORE_007,SKU_0279,2024-12-27,2024-12-29,2,20,604.8,Demand spike
SO_0005673,STORE_007,SKU_0345,2024-12-27,2025-01-04,8,168,6125.28,Forecast miss
SO_0006204,STORE_007,SKU_0521,2024-12-27,2024-12-29,2,62,251.72,Forecast miss
